NComp,Comp_L2Norm,Comp_L3Norm,Comp_L5Norm,Comp_L7Norm,Comp_L10Norm,mean_Number,maxdiff_Number,dev_Number,max_Number,min_Number,most_Number,mean_MendeleevNumber,maxdiff_MendeleevNumber,dev_MendeleevNumber,max_MendeleevNumber,min_MendeleevNumber,most_MendeleevNumber,mean_AtomicWeight,maxdiff_AtomicWeight,dev_AtomicWeight,max_AtomicWeight,min_AtomicWeight,most_AtomicWeight,mean_MeltingT,maxdiff_MeltingT,dev_MeltingT,max_MeltingT,min_MeltingT,most_MeltingT,mean_Column,maxdiff_Column,dev_Column,max_Column,min_Column,most_Column,mean_Row,maxdiff_Row,dev_Row,max_Row,min_Row,most_Row,mean_CovalentRadius,maxdiff_CovalentRadius,dev_CovalentRadius,max_CovalentRadius,min_CovalentRadius,most_CovalentRadius,mean_Electronegativity,maxdiff_Electronegativity,dev_Electronegativity,max_Electronegativity,min_Electronegativity,most_Electronegativity,mean_NsValence,maxdiff_NsValence,dev_NsValence,max_NsValence,min_NsValence,most_NsValence,mean_NpValence,maxdiff_NpValence,dev_NpValence,max_NpValence,min_NpValence,most_NpValence,mean_NdValence,maxdiff_NdValence,dev_NdValence,max_NdValence,min_NdValence,most_NdValence,mean_NfValence,maxdiff_NfValence,dev_NfValence,max_NfValence,min_NfValence,most_NfValence,mean_NValance,maxdiff_NValance,dev_NValance,max_NValance,min_NValance,most_NValance,mean_NsUnfilled,maxdiff_NsUnfilled,dev_NsUnfilled,max_NsUnfilled,min_NsUnfilled,most_NsUnfilled,mean_NpUnfilled,maxdiff_NpUnfilled,dev_NpUnfilled,max_NpUnfilled,min_NpUnfilled,most_NpUnfilled,mean_NdUnfilled,maxdiff_NdUnfilled,dev_NdUnfilled,max_NdUnfilled,min_NdUnfilled,most_NdUnfilled,mean_NfUnfilled,maxdiff_NfUnfilled,dev_NfUnfilled,max_NfUnfilled,min_NfUnfilled,most_NfUnfilled,mean_NUnfilled,maxdiff_NUnfilled,dev_NUnfilled,max_NUnfilled,min_NUnfilled,most_NUnfilled,mean_GSvolume_pa,maxdiff_GSvolume_pa,dev_GSvolume_pa,max_GSvolume_pa,min_GSvolume_pa,most_GSvolume_pa,mean_GSbandgap,maxdiff_GSbandgap,dev_GSbandgap,max_GSbandgap,min_GSbandgap,most_GSbandgap,mean_GSmagmom,maxdiff_GSmagmom,dev_GSmagmom,max_GSmagmom,min_GSmagmom,most_GSmagmom,mean_SpaceGroupNumber,maxdiff_SpaceGroupNumber,dev_SpaceGroupNumber,max_SpaceGroupNumber,min_SpaceGroupNumber,most_SpaceGroupNumber,frac_sValence,frac_pValence,frac_dValence,frac_fValence,CanFormIonic,MaxIonicChar,MeanIonicChar,ds,xh
4,0.52757306,0.437275017,0.385497583,0.36852627,0.357309116,28.18333333,7,2.544444444,32,25,28.5,63.55,27,10.3,79,52,65.5,62.12645092,17.701955,7.009032722,72.64,54.938045,63.7890225,1492.133333,556.6,187.1555556,1768,1211.4,1365.2,10.18333333,7,2.544444444,14,7,10.5,4,0,0,4,4,4,127.9666667,19,7.355555556,139,120,129.5,1.818833333,0.46,0.179222222,2.01,1.55,1.78,2,0,0,2,2,2,0.666666667,2,0.888888889,2,0,1,7.516666667,5,1.832777778,10,5,7.5,0,0,0,0,0,0,10.18333333,7,2.544444444,14,7,10.5,0,0,0,0,0,0,1.333333333,4,1.777777778,4,0,2,2.483333333,5,1.832777778,5,0,2.5,0,0,0,0,0,0,3.816666667,3,0.911111111,5,2,4.5,14.5929454,12.76,5.608036398,23.005,10.245,16.7462931,0.127666667,0.383,0.170222222,0.383,0,0.1915,0.341529749,1.5484712,0.455166251,1.5484712,0,1.55E-04,217.6833333,31,7.560555556,225,194,221,0.196399345,0.065466448,0.738134206,0,0,0.051525145,0.018771498,15,92
4,0.528393793,0.438029141,0.385866707,0.368667549,0.357337745,28.19333333,7,2.537777778,32,25,28.5,63.58,27,10.28,79,52,65.5,62.12405297,17.701955,7.010631356,72.64,54.938045,63.7890225,1491.733333,556.6,186.8888889,1768,1211.4,1365.2,10.19333333,7,2.537777778,14,7,10.5,4,0,0,4,4,4,127.9466667,19,7.368888889,139,120,129.5,1.819133333,0.46,0.179422222,2.01,1.55,1.78,2,0,0,2,2,2,0.666666667,2,0.888888889,2,0,1,7.526666667,5,1.831911111,10,5,7.5,0,0,0,0,0,0,10.19333333,7,2.537777778,14,7,10.5,0,0,0,0,0,0,1.333333333,4,1.777777778,4,0,2,2.473333333,5,1.831911111,5,0,2.5,0,0,0,0,0,0,3.806666667,3,0.924444444,5,2,4.5,14.5936954,12.76,5.607536398,23.005,10.245,16.7462931,0.127666667,0.383,0.170222222,0.383,0,0.1915,0.331998984,1.5484712,0.442458564,1.5484712,0,1.55E-04,217.9933333,31,7.380355556,225,194,221,0.196206671,0.065402224,0.738391105,0,0,0.051525145,0.018793328,13.8,93
4,0.529150262,0.438722958,0.386211182,0.368803898,0.357367552,28.2,7,2.533333333,32,25,28.5,63.6,27,10.26666667,79,52,65.5,62.12245433,17.701955,7.011697111,72.64,54.938045,63.7890225,1491.466667,556.6,186.7111111,1768,1211.4,1365.2,10.2,7,2.533333333,14,7,10.5,4,0,0,4,4,4,127.9333333,19,7.377777778,139,120,129.5,1.819333333,0.46,0.179555556,2.01,1.55,1.78,2,0,0,2,2,2,0.666666667,2,0.888888889,2,0,1,7.533333333,5,1.831111111,10,5,7.5,0,0,0,0,0,0,10.2,7,2.533333333,14,7,10.5,0,0,0,0,0,0,1.333333333,4,1.777777778,4,0,2,2.466666667,5,1.831111111,5,0,2.5,0,0,0,0,0,0,3.8,3,0.933333333,5,2,4.5,14.5941954,12.76,5.607203065,23.005,10.245,16.7462931,0.127666667,0.383,0.170222222,0.383,0,0.1915,0.32564514,1.5484712,0.433986773,1.5484712,0,1.55E-04,218.2,31,7.253333333,225,194,221,0.196078431,0.065359477,0.738562092,0,0,0.051525145,0.018807832,13.6,94
4,0.548209206,0.455827277,0.396152543,0.374257918,0.35964026,28.39333333,7,2.404444444,32,25,30,64.18,27,9.88,79,52,70,62.14489897,17.701955,6.996734022,72.64,54.938045,65.6667,1503.653333,599.6,194.8355556,1811,1211.4,1469.7,10.39333333,7,2.404444444,14,7,12,4,0,0,4,4,4,127.2466667,19,6.995555556,139,120,122,1.840133333,0.46,0.159822222,2.01,1.55,1.96,2,0,0,2,2,2,0.666666667,2,0.888888889,2,0,1,7.726666667,5,1.697777778,10,5,9,0,0,0,0,0,0,10.39333333,7,2.404444444,14,7,12,0,0,0,0,0,0,1.333333333,4,1.777777778,4,0,2,2.273333333,5,1.697777778,5,0,1,0,0,0,0,0,0,3.606666667,3,1.071111111,5,2,3,14.61874023,12.685,5.590839847,23.005,10.32,16.6625,0.127666667,0.383,0.170222222,0.383,0,0.1915,0.325189434,2.1106628,0.394393648,2.1106628,0,0.29769735,223.0533333,12,3.309155556,229,217,225,0.192431046,0.064143682,0.743425273,0,0,0.051525145,0.016776529,31,100
5,0.478144562,0.388761258,0.345659035,0.336692915,0.333892807,24.86666667,18,4.491555556,32,14,28,64.55333333,27,9.217777778,79,52,61,53.388604,44.5545,10.45861632,72.64,28.0855,58.6934,1615.964,556.6,142.568,1768,1211.4,1728,10.58666667,7,2.275555556,14,7,10,3.793333333,1,0.327911111,4,3,4,124.16,28,6.6,139,111,124,1.8424,0.46,0.120858667,2.01,1.55,1.91,2,0,0,2,2,2,0.666666667,2,0.888888889,2,0,0,5.853333333,10,2.772088889,10,0,8,0,0,0,0,0,0,8.52,10,2.496533333,14,4,10,0,0,0,0,0,0,1.333333333,4,1.777777778,4,0,0,2.08,5,1.44,5,0,2,0,0,0,0,0,0,3.413333333,3,1.046933333,5,2,2,14.04336782,12.76,4.914221456,23.005,10.245,10.32,0.208266667,0.773,0.277688889,0.773,0,0,0.394668677,1.5484712,0.426113988,1.5484712,0,0.5953947,219.8333333,33,7.715555556,227,194,225,0.234741784,0.078247261,0.687010955,0,0,0.051525145,0.011604591,41.8,104
5,0.477074418,0.387630703,0.344958032,0.336372703,0.333811227,24.93333333,18,4.446222222,32,14,28,64.57666667,27,9.208888889,79,52,61,53.55043617,44.5545,10.35574071,72.64,28.0855,58.6934,1615.208667,556.6,144.1151111,1768,1211.4,1728,10.59333333,7,2.271111111,14,7,10,3.796666667,1,0.323977778,4,3,4,124.1466667,28,6.522222222,139,111,124,1.843866667,0.46,0.119505778,2.01,1.55,1.91,2,0,0,2,2,2,0.666666667,2,0.888888889,2,0,0,5.893333333,10,2.759911111,10,0,8,0,0,0,0,0,0,8.56,10,2.4888,14,4,10,0,0,0,0,0,0,1.333333333,4,1.777777778,4,0,0,2.073333333,5,1.431111111,5,0,2,0,0,0,0,0,0,3.406666667,3,1.043511111,5,2,2,14.0511092,12.76,4.926160536,23.005,10.245,10.32,0.206966667,0.773,0.275955556,0.773,0,0,0.399829214,1.5484712,0.429023907,1.5484712,0,0.5953947,219.75,33,7.813333333,227,194,225,0.23364486,0.07788162,0.68847352,0,0,0.051525145,0.01150617,30.5,105
5,0.476095229,0.386592667,0.344318383,0.336086274,0.333741179,25,18,4.4,32,14,28,64.6,27,9.2,79,52,61,53.71226833,44.5545,10.25070733,72.64,28.0855,58.6934,1614.453333,556.6,145.6622222,1768,1211.4,1728,10.6,7,2.266666667,14,7,10,3.8,1,0.32,4,3,4,124.1333333,28,6.444444444,139,111,124,1.845333333,0.46,0.118133333,2.01,1.55,1.91,2,0,0,2,2,2,0.666666667,2,0.888888889,2,0,0,5.933333333,10,2.746666667,10,0,8,0,0,0,0,0,0,8.6,10,2.48,14,4,10,0,0,0,0,0,0,1.333333333,4,1.777777778,4,0,0,2.066666667,5,1.422222222,5,0,2,0,0,0,0,0,0,3.4,3,1.04,5,2,2,14.05885057,12.76,4.938099617,23.005,10.245,10.32,0.205666667,0.773,0.274222222,0.773,0,0,0.404989751,1.5484712,0.431865019,1.5484712,0,0.5953947,219.6666667,33,7.911111111,227,194,225,0.23255814,0.07751938,0.689922481,0,0,0.051525145,0.011405654,31.7,106
3,0.579577114,0.484380541,0.421226188,0.39797716,0.382574191,28.29310345,7,2.55648038,32,25,25,63.94827586,27,10.38049941,79,52,52,62.14287491,17.701955,7.239396611,72.64,54.938045,54.938045,1474.189655,516.6,181.2342449,1728,1211.4,1519,10.29310345,7,2.55648038,14,7,7,4,0,0,4,4,4,128.0517241,19,7.928061831,139,120,139,1.814137931,0.46,0.191272295,2.01,1.55,1.55,2,0,0,2,2,2,0.689655172,2,0.903686088,2,0,0,7.603448276,5,1.885255648,10,5,5,0,0,0,0,0,0,10.29310345,7,2.55648038,14,7,7,0,0,0,0,0,0,1.379310345,4,1.807372176,4,0,0,2.396551724,5,1.885255648,5,0,5,0,0,0,0,0,0,3.775862069,3,1.041022592,5,2,5,14.7548157,12.685,5.689782279,23.005,10.32,10.48758621,0.132068966,0.383,0.173055886,0.383,0,0,0.174624525,0.5953947,0.246658379,0.5953947,0,3.10E-04,222.1034483,8,3.695600476,225,217,217,0.194304858,0.067001675,0.738693467,0,0,0.051525145,0.020137292,27,109
3,0.579377049,0.484056588,0.420701599,0.397289883,0.381698295,28.29827586,7,2.552913199,32,25,25,63.9637931,27,10.36979786,79,52,52,62.14934966,17.701955,7.234931266,72.64,54.938045,54.938045,1474.55,516.6,181.4827586,1728,1211.4,1519,10.29827586,7,2.552913199,14,7,7,4,0,0,4,4,4,128.0258621,19,7.908947681,139,120,139,1.814758621,0.46,0.190808799,2.01,1.55,1.55,2,0,0,2,2,2,0.689655172,2,0.903686088,2,0,0,7.60862069,5,1.880005945,10,5,5,0,0,0,0,0,0,10.29827586,7,2.552913199,14,7,7,0,0,0,0,0,0,1.379310345,4,1.807372176,4,0,0,2.39137931,5,1.880005945,5,0,5,0,0,0,0,0,0,3.770689655,3,1.044096314,5,2,5,14.75452675,12.685,5.689981549,23.005,10.32,10.48758621,0.132068966,0.383,0.173055886,0.383,0,0,0.175650533,0.5953947,0.247504319,0.5953947,0,3.10E-04,222.1172414,8,3.687942925,225,217,217,0.194207266,0.066968023,0.738824711,0,0,0.051525145,0.020086386,23,110
4,0.569912274,0.474515768,0.410001955,0.385188406,0.367659455,27.98666667,8,2.675555556,32,24,29.5,62.96,30,10.69333333,79,49,68.5,62.1311874,20.6439,7.005875067,72.64,51.9961,65.7865975,1508.28,968.6,197.92,2180,1211.4,1489.7,9.986666667,8,2.675555556,14,6,11.5,4,0,0,4,4,4,128.3333333,19,7.111111111,139,120,123,1.8148,0.46,0.1736,2.01,1.55,1.945,1.986666667,1,0.026311111,2,1,2,0.666666667,2,0.888888889,2,0,1,7.333333333,5,1.777777778,10,5,8.5,0,0,0,0,0,0,9.986666667,8,2.675555556,14,6,11.5,0.013333333,1,0.026311111,1,0,0,1.333333333,4,1.777777778,4,0,2,2.666666667,5,1.777777778,5,0,1.5,0,0,0,0,0,0,4.013333333,3,0.684444444,6,3,3.5,14.58856092,12.76,5.610959387,23.005,10.245,16.625,0.127666667,0.383,0.170222222,0.383,0,0.1915,0.516256305,1.5484712,0.688143263,1.5484712,0,0.7742356,212.16,35,12.10666667,229,194,209.5,0.198931909,0.066755674,0.734312417,0,0,0.051525145,0.018059368,28.5,111
4,0.548209206,0.455827277,0.396152543,0.374257918,0.35964026,27.94,8,2.706666667,32,24,29.5,62.82,30,10.78666667,79,49,68.5,61.99389663,20.6439,7.097402244,72.64,51.9961,65.7865975,1539.126667,968.6,229.4870222,2180,1211.4,1489.7,9.94,8,2.706666667,14,6,11.5,4,0,0,4,4,4,128.3333333,19,7.111111111,139,120,123,1.819933333,0.46,0.166755556,2.01,1.55,1.945,1.94,1,0.1128,2,1,2,0.666666667,2,0.888888889,2,0,1,7.333333333,5,1.777777778,10,5,8.5,0,0,0,0,0,0,9.94,8,2.706666667,14,6,11.5,0.06,1,0.1128,1,0,0,1.333333333,4,1.777777778,4,0,2,2.666666667,5,1.777777778,5,0,1.5,0,0,0,0,0,0,4.06,3,0.746666667,6,3,3.5,14.62134023,12.76,5.589106513,23.005,10.245,16.625,0.127666667,0.383,0.170222222,0.383,0,0.1915,0.516241833,1.5484712,0.688152911,1.5484712,0,0.7742356,212.72,35,12.48,229,194,209.5,0.195171026,0.067069081,0.737759893,0,0,0.051525145,0.017006598,15.6,113
4,0.540061725,0.448601051,0.391617127,0.371443948,0.358251237,27.91666667,8,2.722222222,32,24,29.5,62.75,30,10.83333333,79,49,68.5,61.92525125,20.6439,7.143165833,72.64,51.9961,65.7865975,1554.55,968.6,246.5416667,2180,1211.4,1489.7,9.916666667,8,2.722222222,14,6,11.5,4,0,0,4,4,4,128.3333333,19,7.111111111,139,120,123,1.8225,0.46,0.163333333,2.01,1.55,1.945,1.916666667,1,0.152777778,2,1,2,0.666666667,2,0.888888889,2,0,1,7.333333333,5,1.777777778,10,5,8.5,0,0,0,0,0,0,9.916666667,8,2.722222222,14,6,11.5,0.083333333,1,0.152777778,1,0,0,1.333333333,4,1.777777778,4,0,2,2.666666667,5,1.777777778,5,0,1.5,0,0,0,0,0,0,4.083333333,3,0.777777778,6,3,3.5,14.63772989,12.76,5.578180077,23.005,10.245,16.625,0.127666667,0.383,0.170222222,0.383,0,0.1915,0.516234597,1.5484712,0.688157735,1.5484712,0,0.7742356,213,35,12.66666667,229,194,209.5,0.193277311,0.067226891,0.739495798,0,0,0.051525145,0.016470346,12.3,114
4,0.563007795,0.468653659,0.405345338,0.381194417,0.364349127,28.02666667,7,2.648888889,32,25,29.5,63.08,27,10.61333333,79,52,68.5,62.1945988,17.701955,6.9636008,72.64,54.938045,65.7865975,1507.253333,599.6,197.2355556,1811,1211.4,1489.7,10.02666667,7,2.648888889,14,7,11.5,4,0,0,4,4,4,128.1466667,19,6.862222222,139,120,123,1.8208,0.46,0.166090667,2.01,1.55,1.945,2,0,0,2,2,2,0.666666667,2,0.888888889,2,0,1,7.36,5,1.76,10,5,8.5,0,0,0,0,0,0,10.02666667,7,2.648888889,14,7,11.5,0,0,0,0,0,0,1.333333333,4,1.777777778,4,0,2,2.64,5,1.76,5,0,1.5,0,0,0,0,0,0,3.973333333,2,0.648888889,5,3,3.5,14.58565977,12.76,5.612893487,23.005,10.245,16.625,0.127666667,0.383,0.170222222,0.383,0,0.1915,0.572536512,2.1106628,0.732656528,2.1106628,0,0.7742356,212.32,35,12.21333333,229,194,209.5,0.199468085,0.066489362,0.734042553,0,0,0.051525145,0.017433827,17.3,120
5,0.45704364,0.355176281,0.292627079,0.270218085,0.255006493,24.31666667,18,4.470555556,32,14,26,63.43333333,27,9.944444444,79,52,55,52.21050475,44.5545,10.45416873,72.64,28.0855,55.845,1632.93,599.6,147.7266667,1811,1211.4,1811,10.21666667,7,2.522222222,14,7,8,3.783333333,1,0.339444444,4,3,4,125.8333333,28,8.583333333,139,111,132,1.822833333,0.46,0.118227778,2.01,1.55,1.83,2,0,0,2,2,2,0.666666667,2,0.888888889,2,0,0,5.383333333,10,2.498888889,10,0,6,0,0,0,0,0,0,8.05,10,2.233333333,14,4,8,0,0,0,0,0,0,1.333333333,4,1.777777778,4,0,0,2.45,5,1.828333333,5,0,4,0,0,0,0,0,0,3.783333333,3,0.772777778,5,2,4,14.12456034,12.685,4.808793103,23.005,10.32,10.73,0.212166667,0.773,0.282888889,0.773,0,0,0.621557364,2.1106628,0.69491587,2.1106628,0,2.1106628,224.6333333,12,3.307777778,229,217,229,0.248447205,0.082815735,0.66873706,0,0,0.051525145,0.011398307,36.9,126
5,0.485912658,0.396850263,0.350846009,0.339300244,0.334699325,24.63333333,18,4.607777778,32,14,28,64.38333333,27,9.311111111,79,52,61,52.83652167,44.5545,10.72544272,72.64,28.0855,58.6934,1614.08,556.6,138.3293333,1768,1211.4,1728,10.53333333,7,2.311111111,14,7,10,3.783333333,1,0.339444444,4,3,4,124.4166667,28,7.122222222,139,111,124,1.8325,0.46,0.131833333,2.01,1.55,1.91,2,0,0,2,2,2,0.666666667,2,0.888888889,2,0,0,5.7,10,2.796666667,10,0,8,0,0,0,0,0,0,8.366666667,10,2.53,14,4,10,0,0,0,0,0,0,1.333333333,4,1.777777778,4,0,0,2.133333333,5,1.511111111,5,0,2,0,0,0,0,0,0,3.466666667,3,1.071111111,5,2,2,14.02418678,12.76,4.875708812,23.005,10.245,10.32,0.212166667,0.773,0.282888889,0.773,0,0,0.353384381,1.5484712,0.400357576,1.5484712,0,0.5953947,220.4666667,33,6.911111111,227,194,225,0.239043825,0.079681275,0.6812749,0,0,0.051525145,0.012535657,13.8,131
5,0.483045892,0.393888583,0.349019257,0.338436021,0.334462786,24.4,18,4.853333333,32,14,28,64.56666667,27,9.155555556,79,52,61,52.22711833,44.5545,11.26608856,72.64,28.0855,58.6934,1630.306667,556.6,128.304,1768,1211.4,1728,10.6,7,2.266666667,14,7,10,3.766666667,1,0.357777778,4,3,4,123.8333333,28,6.755555556,139,111,124,1.841666667,0.46,0.116666667,2.01,1.55,1.91,2,0,2.22E-16,2,2,2,0.666666667,2,0.888888889,2,0,0,5.6,10,2.853333333,10,0,8,0,0,0,0,0,0,8.266666667,10,2.497777778,14,4,10,0,0,0,0,0,0,1.333333333,4,1.777777778,4,0,0,2.066666667,5,1.422222222,5,0,2,0,0,0,0,0,0,3.4,3,1.04,5,2,2,13.97335057,12.76,4.824099617,23.005,10.245,10.32,0.218666667,0.773,0.291555556,0.773,0,0,0.404989751,1.5484712,0.431865019,1.5484712,0,0.5953947,219.7333333,33,7.955555556,227,194,225,0.241935484,0.080645161,0.677419355,0,0,0.051525145,0.011009142,17,132
5,0.506074215,0.416977546,0.36463025,0.347686578,0.338424993,26.96666667,18,3.21,32,14,28,64.31666667,27,9.622222222,79,52,61,58.64395,44.5545,7.069557667,72.64,28.0855,58.6934,1542.366667,556.6,177.9455556,1768,1211.4,1728,10.46666667,7,2.355555556,14,7,10,3.916666667,1,0.152777778,4,3,4,126.05,28,6.906666667,139,111,124,1.836166667,0.46,0.152622222,2.01,1.55,1.91,2,0,0,2,2,2,0.666666667,2,0.888888889,2,0,0,6.966666667,10,2.21,10,0,8,0,0,0,0,0,0,9.633333333,10,2.427777778,14,4,10,0,0,0,0,0,0,1.333333333,4,1.777777778,4,0,0,2.2,5,1.6,5,0,2,0,0,0,0,0,0,3.533333333,3,1.093333333,5,2,2,14.37427299,12.76,5.326318008,23.005,10.245,10.32,0.160166667,0.773,0.213555556,0.773,0,0,0.301779012,1.5484712,0.361969417,1.5484712,0,0.5953947,220.9666667,33,5.711111111,227,194,225,0.207612457,0.069204152,0.723183391,0,0,0.051525145,0.015528162,40,135
5,0.527046277,0.436790232,0.379726675,0.359220772,0.346095901,27.86666667,18,2.568888889,32,14,28,64.36666667,27,9.688888889,79,52,61,60.871675,44.5545,7.060995,72.64,28.0855,58.6934,1518.586667,556.6,184.312,1768,1211.4,1728,10.46666667,7,2.355555556,14,7,10,3.966666667,1,0.064444444,4,3,4,126.5,28,6.666666667,139,111,124,1.841666667,0.46,0.155555556,2.01,1.55,1.91,2,0,0,2,2,2,0.666666667,2,0.888888889,2,0,0,7.466666667,10,1.875555556,10,0,8,0,0,0,0,0,0,10.13333333,10,2.32,14,4,10,0,0,0,0,0,0,1.333333333,4,1.777777778,4,0,0,2.2,5,1.6,5,0,2,0,0,0,0,0,0,3.533333333,3,1.093333333,5,2,2,14.50252299,12.76,5.497318008,23.005,10.245,10.32,0.140666667,0.773,0.187555556,0.773,0,0,0.301779012,1.5484712,0.361969417,1.5484712,0,0.5953947,220.8666667,33,5.644444444,227,194,225,0.197368421,0.065789474,0.736842105,0,0,0.051525145,0.016142271,35,137
4,0.573565844,0.477588211,0.412549152,0.387480553,0.369707748,27.98,7,2.64,32,25,26,62.9,27,10.53333333,79,52,55,62.10978667,17.701955,6.898888889,72.64,54.938045,56.93562,1500.442467,556.6,190.7433778,1768,1211.4,1643.5,9.98,7,2.64,14,7,8,4,0,0,4,4,4,128.4133333,19,7.1056,139,120,132.5,1.8126,0.46,0.175066667,2.01,1.55,1.715,1.993333333,1,0.013244444,2,1,2,0.653333333,2,0.879822222,2,0,0,7.333333333,5,1.777777778,10,5,6,0,0,0,0,0,0,9.98,7,2.64,14,7,8,0.006666667,1,0.013244444,1,0,0,1.306666667,4,1.759644444,4,0,0,2.666666667,5,1.777777778,5,0,4,0,0,0,0,0,0,3.98,4,0.693066667,5,1,4,14.49962874,12.76,5.556842559,23.005,10.245,10.3662931,0.125113333,0.383,0.168485956,0.383,0,0,0.51626044,1.5484712,0.688140507,1.5484712,0,0.77439066,212,31,12,225,194,205.5,0.199732799,0.065464262,0.734802939,0,0,0.051525145,0.018255236,15.3,138
4,0.571722543,0.476040604,0.411257183,0.386309239,0.36864891,27.97,7,2.626666667,32,25,26,62.85,27,10.46666667,79,52,55,62.07947333,17.701955,6.858471111,72.64,54.938045,56.93562,1500.930367,556.6,190.0928444,1768,1211.4,1643.5,9.97,7,2.626666667,14,7,8,4,0,0,4,4,4,128.4533333,19,7.102044444,139,120,132.5,1.812233333,0.46,0.174822222,2.01,1.55,1.715,1.99,1,0.0198,2,1,2,0.646666667,2,0.875155556,2,0,0,7.333333333,5,1.777777778,10,5,6,0,0,0,0,0,0,9.97,7,2.626666667,14,7,8,0.01,1,0.0198,1,0,0,1.293333333,4,1.750311111,4,0,0,2.666666667,5,1.777777778,5,0,4,0,0,0,0,0,0,3.97,4,0.706066667,5,1,4,14.4598454,12.76,5.52586664,23.005,10.245,10.3662931,0.123836667,0.383,0.167592289,0.383,0,0,0.51626044,1.5484712,0.688140507,1.5484712,0,0.77439066,212,31,12,225,194,205.5,0.199598796,0.06486125,0.735539953,0,0,0.051525145,0.01820499,12.9,140
4,0.569912274,0.474515768,0.410001955,0.385188406,0.367659455,27.96,7,2.613333333,32,25,26,62.8,27,10.4,79,52,55,62.04916,17.701955,6.818053333,72.64,54.938045,56.93562,1501.418267,556.6,189.4423111,1768,1211.4,1643.5,9.96,7,2.613333333,14,7,8,4,0,0,4,4,4,128.4933333,19,7.097955556,139,120,132.5,1.811866667,0.46,0.174577778,2.01,1.55,1.715,1.986666667,1,0.026311111,2,1,2,0.64,2,0.8704,2,0,0,7.333333333,5,1.777777778,10,5,6,0,0,0,0,0,0,9.96,7,2.613333333,14,7,8,0.013333333,1,0.026311111,1,0,0,1.28,4,1.7408,4,0,0,2.666666667,5,1.777777778,5,0,4,0,0,0,0,0,0,3.96,4,0.718933333,5,1,4,14.42006207,12.76,5.494360276,23.005,10.245,10.3662931,0.12256,0.383,0.1666816,0.383,0,0,0.51626044,1.5484712,0.688140507,1.5484712,0,0.77439066,212,31,12,225,194,205.5,0.199464525,0.064257028,0.736278447,0,0,0.051525145,0.018154609,6.8,141
4,0.548209206,0.455827277,0.396152543,0.374257918,0.35964026,28.27333333,8,2.484444444,32,24,30,63.82,30,10.12,79,49,70,61.91396497,20.6439,7.150690022,72.64,51.9961,65.6667,1525.793333,968.6,213.3092444,2180,1211.4,1469.7,10.27333333,8,2.484444444,14,6,12,4,0,0,4,4,4,127.6666667,19,7.555555556,139,120,122,1.829933333,0.46,0.173422222,2.01,1.55,1.96,1.94,1,0.1128,2,1,2,0.666666667,2,0.888888889,2,0,1,7.666666667,5,1.777777778,10,5,9,0,0,0,0,0,0,10.27333333,8,2.484444444,14,6,12,0.06,1,0.1128,1,0,0,1.333333333,4,1.777777778,4,0,2,2.333333333,5,1.777777778,5,0,1,0,0,0,0,0,0,3.726666667,4,1.151111111,6,2,3,14.64634023,12.685,5.572439847,23.005,10.32,16.6625,0.127666667,0.383,0.170222222,0.383,0,0.1915,0.198549666,0.5953947,0.264563356,0.5953947,0,0.29769735,223.0533333,12,3.309155556,229,217,225,0.188838417,0.064892927,0.746268657,0,0,0.051525145,0.017678913,12,142
4,0.540061725,0.448601051,0.391617127,0.371443948,0.358251237,28.25,8,2.5,32,24,30,63.75,30,10.16666667,79,49,70,61.84531958,20.6439,7.196453611,72.64,51.9961,65.6667,1541.216667,968.6,230.9861111,2180,1211.4,1469.7,10.25,8,2.5,14,6,12,4,0,0,4,4,4,127.6666667,19,7.555555556,139,120,122,1.8325,0.46,0.17,2.01,1.55,1.96,1.916666667,1,0.152777778,2,1,2,0.666666667,2,0.888888889,2,0,1,7.666666667,5,1.777777778,10,5,9,0,0,0,0,0,0,10.25,8,2.5,14,6,12,0.083333333,1,0.152777778,1,0,0,1.333333333,4,1.777777778,4,0,2,2.333333333,5,1.777777778,5,0,1,0,0,0,0,0,0,3.75,4,1.166666667,6,2,3,14.66272989,12.685,5.56151341,23.005,10.32,16.6625,0.127666667,0.383,0.170222222,0.383,0,0.1915,0.19854243,0.5953947,0.26456818,0.5953947,0,0.29769735,223.3333333,12,3.166666667,229,217,225,0.18699187,0.06504065,0.74796748,0,0,0.051525145,0.017118604,18.5,143
